2016/1/31,東京,7,500万下,ダ,1600,9,プエルト,100.21,8,56.2,5,15
2016/1/31,東京,7,500万下,ダ,1600,10,デジタルフラッシュ,99.05,1,80.0,1,３
2016/1/31,東京,7,500万下,ダ,1600,11,キーフォーサクセス,99.40,2,54.6,7,13
2016/1/31,東京,7,500万下,ダ,1600,12,リムショット,99.89,5,47.9,10,４
2016/1/31,東京,7,500万下,ダ,1600,13,スターチェイサー,100.91,13,37.4,12,８
2016/1/31,東京,7,500万下,ダ,1600,14,ティズトレメンダス,101.05,15,58.8,4,５
2016/1/31,東京,7,500万下,ダ,1600,15,ジャイロスコープ,99.98,6,60.2,3,14
2016/1/31,東京,7,500万下,ダ,1600,16,サウンドジャンゴ,100.93,14,34.8,14,７
2016/1/31,東京,8,1000万下,ダ,1400,1,ラミアカーサ,86.28,11,48.8,10,６
2016/1/31,東京,8,1000万下,ダ,1400,2,ワイルドダラー,85.63,3,64.6,3,７
2016/1/31,東京,8,1000万下,ダ,1400,3,オメガスパーキング,85.68,4,56.4,5,12
2016/1/31,東京,8,1000万下,ダ,1400,4,マッチレスヒーロー,85.55,2,68.6,1,３
2016/1/31,東京,8,1000万下,ダ,1400,5,ペリーホワイト,86.36,12,41.5,12,11
2016/1/31,東京,8,1000万下,ダ,1400,6,ボルゲーゼ,86.16,9,49.4,9,14
2016/1/31,東京,8,1000万下,ダ,1400,7,グラスルノン,86.47,13,32.3,16,16
2016/1/31,東京,8,1000万下,ダ,1400,8,クワドループル,86.49,14,50.6,7,２
2016/1/31,東京,8,1000万下,ダ,1400,9,イーデンホール,86.20,10,47.3,11,５
2016/1/31,東京,8,1000万下,ダ,1400,10,レッドジョーカー,86.14,8,34.8,14,９
2016/1/31,東京,8,1000万下,ダ,1400,11,スールキートス,85.98,6,66.8,2,４
2016/1/31,東京,8,1000万下,ダ,1400,12,ファイトユアソング,86.01,7,41.4,13,15
2016/1/31,東京,8,1000万下,ダ,1400,13,アキノアッパー,86.73,16,32.6,15,８
2016/1/31,東京,8,1000万下,ダ,1400,14,トーセンマイティ,85.52,1,58.6,4,１
2016/1/31,東京,8,1000万下,ダ,1400,15,タイセイラビッシュ,86.50,15,50.4,8,13
2016/1/31,東京,8,1000万下,ダ,1400,16,サンライズウェイ,85.96,5,55.3,6,10
2016/1/31,東京,9,セントポ500*,芝,1800,1,プレイヤーサムソン,109.25,4,73.4,1,６
2016/1/31,東京,9,セントポ500*,芝,1800,2,メイショウタチマチ,109.04,3,54.4,4,２
2016/1/31,東京,9,セントポ500*,芝,1800,3,カミノライデン,109.95,11,25.8,11,９
2016/1/31,東京,9,セントポ500*,芝,1800,4,サトノキングダム,109.71,8,61.0,2,１
2016/1/31,東京,9,セントポ500*,芝,1800,5,ジュンヴァルカン,109.61,6,42.7,9,３
2016/1/31,東京,9,セントポ500*,芝,1800,6,ラグルーラ,108.86,1,50.7,5,４
2016/1/31,東京,9,セントポ500*,芝,1800,7,ツーエムレジェンド,109.89,10,46.8,7,７
2016/1/31,東京,9,セントポ500*,芝,1800,8,スマートスペクター,109.68,7,57.4,3,10
2016/1/31,東京,9,セントポ500*,芝,1800,9,ネイビーブルー,109.73,9,50.3,6,５
2016/1/31,東京,9,セントポ500*,芝,1800,10,マコトルーメン,109.45,5,46.2,8,８
2016/1/31,東京,9,セントポ500*,芝,1800,11,スクエアフォールド,108.94,2,40.5,10,11
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,1,ロジチャリス,94.41,6,48.4,9,３
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,2,マイネルメリエンダ,93.92,3,60.6,6,４
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,3,チェリーヒロイン,94.46,8,33.0,12,２
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,4,メラグラーナ,94.73,11,56.2,7,10
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,5,マジックタイム,94.14,5,66.3,3,１
2016/1/31,東京,10,節分ＳＨ1600,芝,1600,6,ピオネロ,94.91,12,54.4,8,９
